,product_name,product_id,parent_category,Image_Front,frame_shape
163,Persol Frame Fashion P3472 C1 Black,12602,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_2989.jpg,Rectangle
164,Corin Eyewear 8016 Black Maroon,12603,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_2998.jpg,Rectangle
165,Corin 8020 Black Maroon Eyewear at Best Price - Todaywear DU.com,12604,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_3095.jpg,Rectangle
166,Aopidi Eyewear 2160 Blue Design,12605,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_3010.jpg,Rectangle
167,Aopidi Eyewear 2112 Purple Design,12606,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_3019.jpg,Rectangle
168,Aopidi Eyewear 2101 Brown,12607,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_3027.jpg,Rectangle
169,Aopidi Eyewear 2131 Reddish Brown,12608,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_3107.jpg,Rectangle
170,LK Eyewear York 002 - Black,12670,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0173.jpg,Rectangle
171,A To Z Rimless Collection GO-102 Wine,12677,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/dsc_2686_1.jpg,Rectangle
172,LK Rock Eyewear P2002 Blue,12695,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0473_1.jpg,Rectangle
173,LK Eyewear New 8022 Black,12698,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0536.jpg,Rectangle
174,LK Eyewear New 8022 Turquoise Black,12699,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0550.jpg,Rectangle
175,LK New 8022 Magenta Black Eyewear,12700,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0542_1.jpg,Rectangle
176,Buy LK New 2001 Black Eyewear,12701,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0523.jpg,Rectangle
177,Buy LK New 2001 Blue Eyewear at Best Price - Todaywear DU.com,12702,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0517.jpg,Rectangle
178,LK Eyewear New 2001  Magenta Black,12703,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0531.jpg,Rectangle
179,LK New Fashion Eyewear P2012 Blue,12704,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0455_4.jpg,Rectangle
180,LK Eyewear P2013 Blue,12705,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0467.jpg,Rectangle
181,LK New Fashion Eyewear P2017 Blue,12706,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0479_1.jpg,Rectangle
182,LK New Fashion Eyewear P2017 Magenta-Black,12707,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0498.jpg,Rectangle
183,LK New Fashion Eyewear P2017 Black-Blue,12709,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0487.jpg,Rectangle
184,Vintage Femme Unisex Eyeglasses,13411,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0942.jpg,Rectangle
185,Vintage Beright Star Black Unisex Eyeglasses,13412,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0947.jpg,Oval
186,Vintage Beright Star Unisex Eyeglasses,13413,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0951.jpg,Oval
187,Vintage Beright Star Metal Unisex Eyeglasses,13414,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0962.jpg,Oval
188,Vintage Femme Rouge Transparent Black Unisex Eyeglasses,13415,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0973.jpg,Rectangle
189,Vintage Inception Red Black Unisex Eyeglasses,13416,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0987.jpg,Rectangle
190,Vintage Femme Hot Unisex Eyeglasses,13420,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_0993.jpg,Rectangle
191,Vintage Fantastic Black Unisex Eyeglasses,13442,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/img_1034.jpg,Rectangle
192,Feishini DU Light-Weight M8007 Metal Col.01 Black-Red Eyeglasses,13578,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0165.jpg,Rectangle
193,Feishini DU Light-Weight M8007 Metal Col.08 Silver Eyeglasses,13579,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0289.jpg,Rectangle
194,Feishini DU Light-Weight M8007 Metal Col.07 Purple Eyeglasses,13580,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0185.jpg,Rectangle
195,Feishini DU Light-Weight M8007 Metal Col.04 Blue Eyeglasses,13581,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0181.jpg,Rectangle
196,Feishini DU Light-Weight M8007 Metal Col.05 Maroon Eyeglasses,13582,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0189.jpg,Rectangle
197,Feishini DU Light-Weight M8008 Col.01 Black-Red Eyeglasses,13583,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0173.jpg,Rectangle
198,Feishini DU Light-Weight M8008 Col-08 Silver Eyeglasses,13584,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0205.jpg,Rectangle
199,Feishini DU Light-Weight M8008 Col-04 Blue Eyeglasses,13585,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0209.jpg,Rectangle
200,Feishini DU Light-Weight M8010 Metal Col.01 Black-Transparent Eyeglasses,13586,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0193.jpg,Rectangle
201,Feishini DU Light-Weight M8010 Col.02 Metal Eyeglasses,13587,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0169.jpg,Rectangle
202,Feishini DU Light-Weight M8012 Thin Side Col.01 Black Eyeglasses,13588,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0153.jpg,Rectangle
203,Feishini DU Light-Weight M8012 Thin Side Col.09 Light Gold DU-Brown Eyeglasses,13589,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0201.jpg,Rectangle
204,Feishini DU Light-Weight M8012 Thin Side Col.08 Silver-White Eyeglasses,13590,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0157.jpg,Rectangle
205,Feishini DU Light-Weight M8012 Thin Side Col.02 Metal Eyeglasses,13591,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0161.jpg,Rectangle
206,Feishini DU Light-Weight M8012 Thin Side Col.04 Blue Eyeglasses,13592,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0177.jpg,Rectangle
207,Feishini DU Light-Weight M8013 Thin Side Col.01 Black Eyeglasses,13593,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0217.jpg,Rectangle
208,Feishini DU Light-Weight M8013 Thin Side Col.09 Light-Gold DU-Brown Eyeglasses,13594,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0229.jpg,Rectangle
209,Feishini DU Light-Weight M8013 Thin Side Col.08 Silver-White Eyeglasses,13595,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0225.jpg,Rectangle
210,Feishini DU Light-Weight M8013 Thin Side Col.02 Metal Eyeglasses,13596,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0233.jpg,Rectangle
211,Feishini DU Light-Weight M8013 Thin Side Col.04 Blue Eyeglasses,13597,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0221.jpg,Rectangle
212,Feishini DU Light-Weight T-5118 Double Side Col.01 Black Eyeglasses,13598,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0253.jpg,Rectangle
213,Feishini DU Light-Weight T-5118 Double Side Col.02 Metal Eyeglasses,13599,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0273.jpg,Rectangle
214,Feishini DU Light-Weight T-5118 Double Side Col.08 Silver-White Eyeglasses,13600,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0257.jpg,Rectangle
215,Feishini DU Light-Weight T-5118 Double Side Col.04 Blue Eyeglasses,13601,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0261.jpg,Rectangle
216,Feishini DU Light-Weight T-5118 Double Side Col.03 Brown Eyeglasses,13602,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0249.jpg,Rectangle
217,Feishini DU Light-Weight T-5119 Double Side Col.01 Black Eyeglasses,13603,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0265.jpg,Rectangle
218,Feishini DU Light-Weight T-5119 Double Side Col.08 Silver-White Eyeglasses,13604,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0285.jpg,Rectangle
219,Feishini DU Light-Weight T-5119 Double Side Col.02 Metal Eyeglasses,13605,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0277.jpg,Rectangle
220,Feishini DU Light-Weight T-5119 Double Side Col.04 Blue Eyeglasses,13606,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0269.jpg,Rectangle
221,Feishini DU Light-Weight T-5119 Double Side Col.05 Red Eyeglasses,13607,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0281.jpg,Rectangle
222,Feishini DU Light-Weight T-5120 Double Side Col.01 Black Eyeglasses,13608,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0237.jpg,Rectangle
223,Feishini DU Light-Weight T-5120 Double Side Col.08 Silver-White Eyeglasses,13609,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0245.jpg,Rectangle
224,Feishini DU Light-Weight T-5120 Double Side Col.02 Metal Eyeglasses,13610,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0241.jpg,Rectangle
225,Feishini DU Light-Weight T-5121 Double Side Col.08 Silver Eyeglasses,13611,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0309.jpg,Rectangle
226,Feishini DU Light-Weight T-5121 Double Side Col.02 Metal Eyeglasses,13612,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0301.jpg,Rectangle
227,Feishini DU Light-Weight T-5121 Double Side Col.07 Purple Eyeglasses,13613,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0293.jpg,Rectangle
228,Feishini DU Light-Weight T-5121 Double Side Col.05 Red Eyeglasses,13614,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0297.jpg,Rectangle
229,Feishini DU Light-Weight T-5121 Double Side Col.03 Brown Eyeglasses,13615,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0305.jpg,Rectangle
230,Feishini DU Light-Weight JMD8095 Col.08 Silver Eyeglasses,13616,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0197.jpg,Rectangle
231,Popular Front T6010 Col.1 Black Eyeglasses,13617,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0006.jpg,Rectangle
232,Popular Front T6010 Col.2 Black-maroon Eyeglasses,13618,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0010.jpg,Rectangle
233,Popular Front T6010 Col.4 Brown-Tortise Eyeglasses,13619,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0001.jpg,Rectangle
234,Popular Front 76016 C.1 Black Eyeglasses,13620,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0015.jpg,Rectangle
235,Popular Front 76016 C.2 Black Side-Red Eyeglasses,13621,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0019.jpg,Rectangle
236,Popular Front 7031 C622 Purple Eyeglasses,13622,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0023.jpg,Rectangle
237,Popular Front 7006 C555 Pink-Black-Design Eyeglasses,13623,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0027.jpg,Rectangle
238,Popular Front 7010 C436 Pink Eyeglasses,13624,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0031.jpg,Rectangle
239,Popular Front 7012 Black-Purple C529 Eyeglasses,13625,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0036.jpg,Rectangle
240,Popular Front 7012 Purple C430 Eyeglasses,13626,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0039.jpg,Rectangle
241,Popular Front 7012 Black-Red C431 Eyeglasses,13627,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0043.jpg,Rectangle
242,Popular Front 7029 Blue-Dark C593 Eyeglasses,13628,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0051.jpg,Oval
243,Popular Front 7029 Transparent Moove C589 Eyeglasses,13629,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0047.jpg,Oval
244,Popular Front 7029 Transparent-Pink C436 Eyeglasses,13630,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0055.jpg,Oval
245,Popular Front 7035 Black C1 Eyeglasses,13631,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0063.jpg,Oval
246,Popular Front 7035 Black-Side-White C644 Eyeglasses,13632,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0067.jpg,Oval
247,Popular Front 7035 Blue-Dark C646 Eyeglasses,13633,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0059.jpg,Oval
248,Popular Front 7038 Transparent Black C660 Eyeglasses,13634,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0075.jpg,Rectangle
249,Popular Front 7038 Black C1 Eyeglasses,13635,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0071.jpg,Rectangle
250,Popular Front G7167 Black Col.01 Eyeglasses,13636,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0141.jpg,Rectangle
251,Popular Front G7167 Transparent Black Col.19 Eyeglasses,13637,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0149.jpg,Rectangle
252,Popular Front 76017 Black C.1 Eyeglasses,13638,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0119.jpg,Rectangle
253,Popular Front 76017 Brown C.3 Eyeglasses,13639,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0115.jpg,Rectangle
254,Popular Front 8044A Black C1 Eyeglasses,13640,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0091.jpg,Rectangle
255,Popular Front 8044A Purple Black C673 Eyeglasses,13641,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0083.jpg,Rectangle
256,Popular Front 8044A Cherry Red C532 Eyeglasses,13642,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0087.jpg,Rectangle
257,Popular Front 8044A Magenta Black C674 Eyeglasses,13643,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0079.jpg,Rectangle
258,Popular Front 8045 Black-White C1-6 Eyeglasses,13644,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0123.jpg,Rectangle
259,Popular Front 8045 Black-Red C695 Eyeglasses,13645,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0131.jpg,Rectangle
260,Popular Front 8045  Brown-Red C696 Eyeglasses,13646,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0145.jpg,Rectangle
261,Popular Front 8045 Purple C697 Eyeglasses,13647,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0127.jpg,Rectangle
262,Popular Front 8048 Black C1-22 Eyeglasses,13648,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0103.jpg,Oval
263,Popular Front 8048  Transparent Black-White C725 Eyeglasses,13649,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0107.jpg,Oval
264,Popular Front 8048  Transparent Black-Red C724 Eyeglasses,13650,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0099.jpg,Oval
265,Popular Front 8048 Transparent Black-Green C723 Eyeglasses,13651,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0095.jpg,Oval
266,Popular Front 8048 Transparent Black-Pink C722 Eyeglasses,13652,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0111.jpg,Oval
267,Fommy Bahama DU Brown Full Rim Eyeglasses,13653,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0369.jpg,Rectangle
268,Mindi 312-3 Pink-Black Eyeglasses,13654,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0357.jpg,Rectangle
269,Mindi 311-1 Black Eyeglasses,13655,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0353.jpg,Rectangle
270,Mindi 311-6 Brown Eyeglasses,13656,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0337.jpg,Rectangle
271,Mindi 311-3  Purple Eyeglasses,13657,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0341.jpg,Rectangle
272,Mindi 311-5 Dark_Grey-Yellow Eyeglasses,13658,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0365.jpg,Rectangle
273,Mindi 312-5  Purple-Black Eyeglasses,13659,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0361.jpg,Rectangle
274,Mindi 310-1  Black Eyeglasses,13660,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0381.jpg,Rectangle
275,Mindi 312-8  Green-Black Eyeglasses,13661,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0377.jpg,Rectangle
276,Mindi 312-2  Maroon Eyeglasses,13662,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0345.jpg,Rectangle
277,Mindi 311-4  Red-White Eyeglasses,13663,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0349.jpg,Rectangle
278,Mindi 311-2  Light-Blue Eyeglasses,13664,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0389.jpg,Rectangle
279,Mindi 312-6 Blue-Black Eyeglasses,13665,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0385.jpg,Rectangle
280,Zijinghua 2837 Light-Pink Eyeglasses,13666,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0313.jpg,Rectangle
281,Zijinghua 2837 White Eyeglasses,13667,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0317_1.jpg,Rectangle
282,Zijinghua 2837  Light-Yellow Eyeglasses,13668,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0325.jpg,Rectangle
283,Zijinghua 2837  Red Eyeglasses,13669,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0329.jpg,Rectangle
284,Zijinghua 2837  Light-Blue Eyeglasses,13670,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0333.jpg,Rectangle
285,Zijinghua 2837 Purple Eyeglasses,13671,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0321.jpg,Rectangle
286,Fommy Bahama DU Black Full Rim Eyeglasses,13672,eyeframe,http://tak-apps-dev.s3.amazonaws.com/recruitment/machine-learning/dataset/DSC_0373.jpg,Rectangle
